location_id	bin_early	bin_late	morphotype	taxon	rank	taxonomic_tree	taxon_ambiguous_with	variable	variable_unit	variable_value (float)	variable_ci (float option)	variable_confidence_qualitative (string option)
z3-p92	10499	10000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z3-p92	10499	10000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z3-p92	10999	10500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z3-p92	10999	10500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z3-p92	11499	11000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z3-p92	11499	11000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z3-p92	11999	11500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z3-p92	11999	11500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z3-p92	12499	12000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z3-p92	12499	12000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p82	499	0	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
z4-p82	499	0	NA	community	NA	NA	NA	Species_richness	plausable_count	1		
z4-p82	999	500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
z4-p82	999	500	NA	community	NA	NA	NA	Species_richness	plausable_count	1		
z4-p82	1499	1000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
z4-p82	1499	1000	NA	community	NA	NA	NA	Species_richness	plausable_count	139		
z4-p82	1999	1500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	2		
z4-p82	1999	1500	NA	community	NA	NA	NA	Species_richness	plausable_count	140		
z4-p82	2499	2000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
z4-p82	2499	2000	NA	community	NA	NA	NA	Species_richness	plausable_count	1		
z4-p82	2999	2500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
z4-p82	2999	2500	NA	community	NA	NA	NA	Species_richness	plausable_count	1		
z4-p82	3499	3000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	1		
z4-p82	3499	3000	NA	community	NA	NA	NA	Species_richness	plausable_count	1		
z4-p82	3999	3500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	5		
z4-p82	3999	3500	NA	community	NA	NA	NA	Species_richness	plausable_count	106		
z4-p82	4499	4000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	6		
z4-p82	4499	4000	NA	community	NA	NA	NA	Species_richness	plausable_count	107		
z4-p82	4999	4500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	10		
z4-p82	4999	4500	NA	community	NA	NA	NA	Species_richness	plausable_count	55		
z4-p82	5499	5000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	11		
z4-p82	5499	5000	NA	community	NA	NA	NA	Species_richness	plausable_count	112		
z4-p82	5999	5500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z4-p82	5999	5500	NA	community	NA	NA	NA	Species_richness	plausable_count	247		
z4-p82	6499	6000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z4-p82	6499	6000	NA	community	NA	NA	NA	Species_richness	plausable_count	264		
z4-p82	6999	6500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	9		
z4-p82	6999	6500	NA	community	NA	NA	NA	Species_richness	plausable_count	110		
z4-p82	7499	7000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	11		
z4-p82	7499	7000	NA	community	NA	NA	NA	Species_richness	plausable_count	91		
z4-p82	7999	7500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z4-p82	7999	7500	NA	community	NA	NA	NA	Species_richness	plausable_count	226		
z4-p82	8499	8000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	6		
z4-p82	8499	8000	NA	community	NA	NA	NA	Species_richness	plausable_count	206		
z4-p82	8999	8500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	4		
z4-p82	8999	8500	NA	community	NA	NA	NA	Species_richness	plausable_count	187		
z4-p82	9499	9000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z4-p82	9499	9000	NA	community	NA	NA	NA	Species_richness	plausable_count	174		
z4-p82	9999	9500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	11		
z4-p82	9999	9500	NA	community	NA	NA	NA	Species_richness	plausable_count	177		
z4-p82	10499	10000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	9		
z4-p82	10499	10000	NA	community	NA	NA	NA	Species_richness	plausable_count	147		
z4-p82	10999	10500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	10999	10500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p82	11499	11000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	11499	11000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p82	11999	11500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	11999	11500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p82	12499	12000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	12499	12000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z5-p83	499	0	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	13		
z5-p83	499	0	NA	community	NA	NA	NA	Species_richness	plausable_count	42		
z5-p83	999	500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	21		
z5-p83	999	500	NA	community	NA	NA	NA	Species_richness	plausable_count	66		
z5-p83	1499	1000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	11		
z5-p83	1499	1000	NA	community	NA	NA	NA	Species_richness	plausable_count	80		
z5-p83	1999	1500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	12		
z5-p83	1999	1500	NA	community	NA	NA	NA	Species_richness	plausable_count	83		
z5-p83	2499	2000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	7		
z5-p83	2499	2000	NA	community	NA	NA	NA	Species_richness	plausable_count	96		
z5-p83	2999	2500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	9		
z5-p83	2999	2500	NA	community	NA	NA	NA	Species_richness	plausable_count	59		
z5-p83	3499	3000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z5-p83	3499	3000	NA	community	NA	NA	NA	Species_richness	plausable_count	38		
z5-p83	3999	3500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	13		
z5-p83	3999	3500	NA	community	NA	NA	NA	Species_richness	plausable_count	43		
z5-p83	4499	4000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	13		
z5-p83	4499	4000	NA	community	NA	NA	NA	Species_richness	plausable_count	43		
z5-p83	4999	4500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z5-p83	4999	4500	NA	community	NA	NA	NA	Species_richness	plausable_count	49		
z5-p83	5499	5000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	12		
z5-p83	5499	5000	NA	community	NA	NA	NA	Species_richness	plausable_count	77		
z5-p83	5999	5500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	20		
z5-p83	5999	5500	NA	community	NA	NA	NA	Species_richness	plausable_count	106		
z5-p83	6499	6000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	24		
z5-p83	6499	6000	NA	community	NA	NA	NA	Species_richness	plausable_count	111		
z5-p83	6999	6500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	20		
z5-p83	6999	6500	NA	community	NA	NA	NA	Species_richness	plausable_count	98		
z5-p83	7499	7000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	15		
z5-p83	7499	7000	NA	community	NA	NA	NA	Species_richness	plausable_count	115		
z5-p83	7999	7500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	12		
z5-p83	7999	7500	NA	community	NA	NA	NA	Species_richness	plausable_count	29		
z5-p83	8499	8000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	18		
z5-p83	8499	8000	NA	community	NA	NA	NA	Species_richness	plausable_count	37		
z5-p83	8999	8500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	22		
z5-p83	8999	8500	NA	community	NA	NA	NA	Species_richness	plausable_count	104		
z5-p83	9499	9000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	21		
z5-p83	9499	9000	NA	community	NA	NA	NA	Species_richness	plausable_count	103		
z5-p83	9999	9500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	11		
z5-p83	9999	9500	NA	community	NA	NA	NA	Species_richness	plausable_count	71		
z5-p83	10499	10000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	11		
z5-p83	10499	10000	NA	community	NA	NA	NA	Species_richness	plausable_count	71		
z5-p83	10999	10500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	2		
z5-p83	10999	10500	NA	community	NA	NA	NA	Species_richness	plausable_count	14		
z5-p83	11499	11000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z5-p83	11499	11000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z5-p83	11999	11500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z5-p83	11999	11500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z5-p83	12499	12000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z5-p83	12499	12000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	499	0	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	499	0	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	999	500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	999	500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	1499	1000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	1499	1000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	1999	1500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	1999	1500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	2499	2000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	2499	2000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	2999	2500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	2999	2500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	3499	3000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	3499	3000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	3999	3500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	3999	3500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	4499	4000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	4499	4000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	4999	4500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	4999	4500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	5499	5000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	5499	5000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	5999	5500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	5999	5500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	6499	6000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	6499	6000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	6999	6500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	6999	6500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	7499	7000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	7499	7000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	7999	7500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	7999	7500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	8499	8000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	8499	8000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	8999	8500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	8999	8500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	9499	9000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	9499	9000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	9999	9500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	9999	9500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	10499	10000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	10499	10000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	10999	10500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	10999	10500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	11499	11000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	11499	11000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	11999	11500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	11999	11500	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
z4-p84	12499	12000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p84	12499	12000	NA	community	NA	NA	NA	Species_richness	plausable_count	0		
