location_id	bin_early	bin_late	morphotype	taxon	rank	taxonomic_tree	taxon_ambiguous_with	variable	variable_unit	variable_value (float)	variable_ci (float option)	variable_confidence_qualitative (string option)
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	8999	8500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	8999	8500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	8999	8500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	8999	8500	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	8999	8500	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	8999	8500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9499	9000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9499	9000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9499	9000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9499	9000	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9499	9000	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9499	9000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9999	9500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9999	9500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9999	9500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9999	9500	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9999	9500	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	9999	9500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10499	10000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10499	10000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10499	10000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10499	10000	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10499	10000	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10499	10000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10999	10500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10999	10500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10999	10500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10999	10500	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10999	10500	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	10999	10500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11499	11000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11499	11000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11499	11000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11499	11000	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11499	11000	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11499	11000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11999	11500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11999	11500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11999	11500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11999	11500	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11999	11500	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	11999	11500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	12499	12000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	12499	12000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	12499	12000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	12499	12000	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	12499	12000	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
individualtimelinenode_40f5222c-4060-4b23-8623-81944b44844f	12499	12000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	499	0	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	589.7621815137144	937.4134010424679	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	499	0	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	19.515257367599997	7.00273608390902	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	499	0	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.0686229435	5.615357839728559	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	499	0	NA	community	NA	NA	NA	Plant height vegetative	m	0.3057721582	0.7584410984819115	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	499	0	NA	community	NA	NA	NA	Seed dry mass	mg	2.495080033666667	8.593099941951387	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	499	0	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.24095890775	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	999	500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	589.7621815137144	937.4134010424679	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	999	500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	19.515257367599997	7.00273608390902	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	999	500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.0686229435	5.615357839728559	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	999	500	NA	community	NA	NA	NA	Plant height vegetative	m	0.3057721582	0.7584410984819115	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	999	500	NA	community	NA	NA	NA	Seed dry mass	mg	2.495080033666667	8.593099941951387	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	999	500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.24095890775	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1499	1000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	589.7621815137144	937.4134010424679	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1499	1000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	19.515257367599997	7.00273608390902	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1499	1000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.0686229435	5.615357839728559	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1499	1000	NA	community	NA	NA	NA	Plant height vegetative	m	0.3057721582	0.7584410984819115	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1499	1000	NA	community	NA	NA	NA	Seed dry mass	mg	2.495080033666667	8.593099941951387	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1499	1000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.24095890775	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1999	1500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	595.7184713245	928.540368149406	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1999	1500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.463660544181817	6.992688738957033	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1999	1500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.004420842000002	5.570066423688836	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1999	1500	NA	community	NA	NA	NA	Plant height vegetative	m	0.2970890337272727	0.54870258411888	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1999	1500	NA	community	NA	NA	NA	Seed dry mass	mg	2.2808220303000004	8.568247326806969	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	1999	1500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22212929360000003	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2499	2000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	595.7184713245	928.540368149406	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2499	2000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.463660544181817	6.992688738957033	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2499	2000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.004420842000002	5.570066423688836	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2499	2000	NA	community	NA	NA	NA	Plant height vegetative	m	0.2970890337272727	0.54870258411888	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2499	2000	NA	community	NA	NA	NA	Seed dry mass	mg	2.2808220303000004	8.568247326806969	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2499	2000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22212929360000003	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2999	2500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	595.7184713245	928.540368149406	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2999	2500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.463660544181817	6.992688738957033	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2999	2500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.004420842000002	5.570066423688836	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2999	2500	NA	community	NA	NA	NA	Plant height vegetative	m	0.2970890337272727	0.54870258411888	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2999	2500	NA	community	NA	NA	NA	Seed dry mass	mg	2.2808220303000004	8.568247326806969	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	2999	2500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22212929360000003	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3499	3000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	595.7184713245	928.540368149406	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3499	3000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.463660544181817	6.992688738957033	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3499	3000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.004420842000002	5.570066423688836	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3499	3000	NA	community	NA	NA	NA	Plant height vegetative	m	0.2970890337272727	0.54870258411888	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3499	3000	NA	community	NA	NA	NA	Seed dry mass	mg	2.2808220303000004	8.568247326806969	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3499	3000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22212929360000003	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3999	3500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	595.7184713245	928.540368149406	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3999	3500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.463660544181817	6.992688738957033	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3999	3500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.004420842000002	5.570066423688836	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3999	3500	NA	community	NA	NA	NA	Plant height vegetative	m	0.2970890337272727	0.54870258411888	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3999	3500	NA	community	NA	NA	NA	Seed dry mass	mg	2.2808220303000004	8.568247326806969	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	3999	3500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22212929360000003	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4499	4000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	595.7184713245	928.540368149406	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4499	4000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.463660544181817	6.992688738957033	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4499	4000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.004420842000002	5.570066423688836	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4499	4000	NA	community	NA	NA	NA	Plant height vegetative	m	0.2970890337272727	0.54870258411888	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4499	4000	NA	community	NA	NA	NA	Seed dry mass	mg	2.2808220303000004	8.568247326806969	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4499	4000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22212929360000003	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4999	4500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	595.7184713245	928.540368149406	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4999	4500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.463660544181817	6.992688738957033	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4999	4500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.004420842000002	5.570066423688836	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4999	4500	NA	community	NA	NA	NA	Plant height vegetative	m	0.2970890337272727	0.54870258411888	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4999	4500	NA	community	NA	NA	NA	Seed dry mass	mg	2.2808220303000004	8.568247326806969	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	4999	4500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22212929360000003	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5499	5000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	595.7184713245	928.540368149406	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5499	5000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.463660544181817	6.992688738957033	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5499	5000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.004420842000002	5.570066423688836	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5499	5000	NA	community	NA	NA	NA	Plant height vegetative	m	0.2970890337272727	0.54870258411888	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5499	5000	NA	community	NA	NA	NA	Seed dry mass	mg	2.2808220303000004	8.568247326806969	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5499	5000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22212929360000003	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5999	5500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	595.7184713245	928.540368149406	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5999	5500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.463660544181817	6.992688738957033	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5999	5500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.004420842000002	5.570066423688836	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5999	5500	NA	community	NA	NA	NA	Plant height vegetative	m	0.2970890337272727	0.54870258411888	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5999	5500	NA	community	NA	NA	NA	Seed dry mass	mg	2.2808220303000004	8.568247326806969	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	5999	5500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22212929360000003	NaN	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	6499	6000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	595.7184713245	928.540368149406	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	6499	6000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.463660544181817	6.992688738957033	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	6499	6000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.004420842000002	5.570066423688836	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	6499	6000	NA	community	NA	NA	NA	Plant height vegetative	m	0.2970890337272727	0.54870258411888	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	6499	6000	NA	community	NA	NA	NA	Seed dry mass	mg	2.2808220303000004	8.568247326806969	
individualtimelinenode_5dfad8fa-d904-4bfc-b626-5eeb08ced60b	6499	6000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22212929360000003	NaN	
