location_id	bin_early	bin_late	morphotype	taxon	rank	taxonomic_tree	taxon_ambiguous_with	variable	variable_unit	variable_value (float)	variable_ci (float option)	variable_confidence_qualitative (string option)
z4-p93	8999	8500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
z4-p93	8999	8500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
z4-p93	8999	8500	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
z4-p93	8999	8500	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
z4-p93	8999	8500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
z4-p93	9499	9000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
z4-p93	9499	9000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
z4-p93	9499	9000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
z4-p93	9499	9000	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
z4-p93	9499	9000	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
z4-p93	9499	9000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
z4-p93	9999	9500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
z4-p93	9999	9500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
z4-p93	9999	9500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
z4-p93	9999	9500	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
z4-p93	9999	9500	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
z4-p93	9999	9500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
z4-p93	10499	10000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
z4-p93	10499	10000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
z4-p93	10499	10000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
z4-p93	10499	10000	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
z4-p93	10499	10000	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
z4-p93	10499	10000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
z4-p93	10999	10500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
z4-p93	10999	10500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
z4-p93	10999	10500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
z4-p93	10999	10500	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
z4-p93	10999	10500	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
z4-p93	10999	10500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
z4-p93	11499	11000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
z4-p93	11499	11000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
z4-p93	11499	11000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
z4-p93	11499	11000	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
z4-p93	11499	11000	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
z4-p93	11499	11000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
z4-p93	11999	11500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
z4-p93	11999	11500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
z4-p93	11999	11500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
z4-p93	11999	11500	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
z4-p93	11999	11500	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
z4-p93	11999	11500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
z4-p93	12499	12000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	unknown unit	NaN	NaN	
z4-p93	12499	12000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	unknown unit	NaN	NaN	
z4-p93	12499	12000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	unknown unit	NaN	NaN	
z4-p93	12499	12000	NA	community	NA	NA	NA	Plant height vegetative	unknown unit	NaN	NaN	
z4-p93	12499	12000	NA	community	NA	NA	NA	Seed dry mass	unknown unit	NaN	NaN	
z4-p93	12499	12000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	unknown unit	NaN	NaN	
z3-p92	499	0	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	517.1159607597322	809.0611506220064	
z3-p92	499	0	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.17747139652727	6.987792220435966	
z3-p92	499	0	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.088840652972221	5.285066225108488	
z3-p92	499	0	NA	community	NA	NA	NA	Plant height vegetative	m	0.27263071278181816	0.5174792940565506	
z3-p92	499	0	NA	community	NA	NA	NA	Seed dry mass	mg	1.779678682787879	7.913571280509974	
z3-p92	499	0	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.24647221073214287	NaN	
z3-p92	999	500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	534.6551683815715	820.3148546366873	
z3-p92	999	500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.392345522299998	7.001617890469323	
z3-p92	999	500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.117329450624998	5.337086539269394	
z3-p92	999	500	NA	community	NA	NA	NA	Plant height vegetative	m	0.25770358675	0.43570078272806717	
z3-p92	999	500	NA	community	NA	NA	NA	Seed dry mass	mg	1.7534926986333335	8.535900352024601	
z3-p92	999	500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.24938100354166667	NaN	
z3-p92	1499	1000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	534.6551683815715	820.3148546366873	
z3-p92	1499	1000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.392345522299998	7.001617890469323	
z3-p92	1499	1000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.117329450624998	5.337086539269394	
z3-p92	1499	1000	NA	community	NA	NA	NA	Plant height vegetative	m	0.25770358675	0.43570078272806717	
z3-p92	1499	1000	NA	community	NA	NA	NA	Seed dry mass	mg	1.7534926986333335	8.535900352024601	
z3-p92	1499	1000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.24938100354166667	NaN	
z3-p92	1999	1500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	507.904053583875	813.7408936393562	
z3-p92	1999	1500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.31399765781818	6.978894444772784	
z3-p92	1999	1500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.12692673388889	5.512592322255601	
z3-p92	1999	1500	NA	community	NA	NA	NA	Plant height vegetative	m	0.24792406927272725	0.33075272416102425	
z3-p92	1999	1500	NA	community	NA	NA	NA	Seed dry mass	mg	1.6463636969500004	8.523474044452392	
z3-p92	1999	1500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.23996619646666667	NaN	
z3-p92	2499	2000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	575.8559877995499	877.1394566983483	
z3-p92	2499	2000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.34802581693706	6.925693784575154	
z3-p92	2499	2000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.00180090018182	5.427032654179742	
z3-p92	2499	2000	NA	community	NA	NA	NA	Plant height vegetative	m	0.30119866847902094	0.5478016799538382	
z3-p92	2499	2000	NA	community	NA	NA	NA	Seed dry mass	mg	2.1592257499833334	8.531661793364592	
z3-p92	2499	2000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.23203817772857144	NaN	
z3-p92	2999	2500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	575.8559877995499	877.1394566983483	
z3-p92	2999	2500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.34802581693706	6.925693784575154	
z3-p92	2999	2500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.00180090018182	5.427032654179742	
z3-p92	2999	2500	NA	community	NA	NA	NA	Plant height vegetative	m	0.30119866847902094	0.5478016799538382	
z3-p92	2999	2500	NA	community	NA	NA	NA	Seed dry mass	mg	2.1592257499833334	8.531661793364592	
z3-p92	2999	2500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.23203817772857144	NaN	
z3-p92	3499	3000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	537.6333132869643	815.8783381901565	
z3-p92	3499	3000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.866547110590908	6.996594217993328	
z3-p92	3499	3000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.085228399875	5.314440831249533	
z3-p92	3499	3000	NA	community	NA	NA	NA	Plant height vegetative	m	0.2533620245136363	0.3308315255465514	
z3-p92	3499	3000	NA	community	NA	NA	NA	Seed dry mass	mg	1.6463636969500004	8.523474044452392	
z3-p92	3499	3000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.23996619646666667	NaN	
z3-p92	3999	3500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	520.094105665125	804.6246341754754	
z3-p92	3999	3500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.65167298481818	6.982768547959973	
z3-p92	3999	3500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.056739602222223	5.262420517088627	
z3-p92	3999	3500	NA	community	NA	NA	NA	Plant height vegetative	m	0.2682891505454545	0.41261003687503484	
z3-p92	3999	3500	NA	community	NA	NA	NA	Seed dry mass	mg	1.6725496811045457	7.9011449729377645	
z3-p92	3999	3500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.2370574036571429	NaN	
z3-p92	4499	4000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	520.094105665125	804.6246341754754	
z3-p92	4499	4000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.65167298481818	6.982768547959973	
z3-p92	4499	4000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.056739602222223	5.262420517088627	
z3-p92	4499	4000	NA	community	NA	NA	NA	Plant height vegetative	m	0.2682891505454545	0.41261003687503484	
z3-p92	4499	4000	NA	community	NA	NA	NA	Seed dry mass	mg	1.6725496811045457	7.9011449729377645	
z3-p92	4499	4000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.2370574036571429	NaN	
z3-p92	4999	4500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	495.6168978870278	802.6852872914163	
z3-p92	4999	4500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.163075496924243	6.9653669925233945	
z3-p92	4999	4500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.097116982600001	5.459598702352328	
z3-p92	4999	4500	NA	community	NA	NA	NA	Plant height vegetative	m	0.2620604310719697	0.4124728942011465	
z3-p92	4999	4500	NA	community	NA	NA	NA	Seed dry mass	mg	1.6725496811045457	7.9011449729377645	
z3-p92	4999	4500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.2370574036571429	NaN	
z3-p92	5499	5000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	507.904053583875	813.7408936393562	
z3-p92	5499	5000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.31399765781818	6.978894444772784	
z3-p92	5499	5000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.12692673388889	5.512592322255601	
z3-p92	5499	5000	NA	community	NA	NA	NA	Plant height vegetative	m	0.24792406927272725	0.33075272416102425	
z3-p92	5499	5000	NA	community	NA	NA	NA	Seed dry mass	mg	1.6463636969500004	8.523474044452392	
z3-p92	5499	5000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.23996619646666667	NaN	
z3-p92	5999	5500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	519.9775460370278	810.7568030886732	
z3-p92	5999	5500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.721637555257573	6.9753878548229835	
z3-p92	5999	5500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.0889953041	5.488429432115305	
z3-p92	5999	5500	NA	community	NA	NA	NA	Plant height vegetative	m	0.24840318111363635	0.35227613032757155	
z3-p92	5999	5500	NA	community	NA	NA	NA	Seed dry mass	mg	1.616390725877273	8.511353743186667	
z3-p92	5999	5500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.23203817772857144	NaN	
z3-p92	6499	6000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	575.8559877995499	877.1394566983483	
z3-p92	6499	6000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.34802581693706	6.925693784575154	
z3-p92	6499	6000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.00180090018182	5.427032654179742	
z3-p92	6499	6000	NA	community	NA	NA	NA	Plant height vegetative	m	0.30119866847902094	0.5478016799538382	
z3-p92	6499	6000	NA	community	NA	NA	NA	Seed dry mass	mg	2.1592257499833334	8.531661793364592	
z3-p92	6499	6000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.23203817772857144	NaN	
z3-p92	6999	6500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	575.8559877995499	877.1394566983483	
z3-p92	6999	6500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.34802581693706	6.925693784575154	
z3-p92	6999	6500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.00180090018182	5.427032654179742	
z3-p92	6999	6500	NA	community	NA	NA	NA	Plant height vegetative	m	0.30119866847902094	0.5478016799538382	
z3-p92	6999	6500	NA	community	NA	NA	NA	Seed dry mass	mg	2.1592257499833334	8.531661793364592	
z3-p92	6999	6500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.23203817772857144	NaN	
z3-p92	7499	7000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	575.8559877995499	877.1394566983483	
z3-p92	7499	7000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.34802581693706	6.925693784575154	
z3-p92	7499	7000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.00180090018182	5.427032654179742	
z3-p92	7499	7000	NA	community	NA	NA	NA	Plant height vegetative	m	0.30119866847902094	0.5478016799538382	
z3-p92	7499	7000	NA	community	NA	NA	NA	Seed dry mass	mg	2.1592257499833334	8.531661793364592	
z3-p92	7499	7000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.23203817772857144	NaN	
z3-p92	7999	7500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	597.7016595173	833.3655983907098	
z3-p92	7999	7500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	22.400287610679484	7.23928910253516	
z3-p92	7999	7500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	16.57918842543182	5.46981713737973	
z3-p92	7999	7500	NA	community	NA	NA	NA	Plant height vegetative	m	0.24762258728205128	0.3248841250004082	
z3-p92	7999	7500	NA	community	NA	NA	NA	Seed dry mass	mg	1.1588901825	4.320447785116512	
z3-p92	7999	7500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	NaN	NaN	
z3-p92	8499	8000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	637.8605478323	880.0763234080208	
z3-p92	8499	8000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	21.067259111721153	7.114700200228417	
z3-p92	8499	8000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.878366650015153	5.290879488062497	
z3-p92	8499	8000	NA	community	NA	NA	NA	Plant height vegetative	m	0.3557824651153846	0.6257082130112704	
z3-p92	8499	8000	NA	community	NA	NA	NA	Seed dry mass	mg	2.0968711340208337	4.799833869386642	
z3-p92	8499	8000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	NaN	NaN	
z3-p92	8999	8500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	633.3372702920001	883.1480232740662	
z3-p92	8999	8500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.66245489420833	7.117396367381011	
z3-p92	8999	8500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.903785496433333	5.308530283805119	
z3-p92	8999	8500	NA	community	NA	NA	NA	Plant height vegetative	m	0.3597429032083333	0.7285858804255988	
z3-p92	8999	8500	NA	community	NA	NA	NA	Seed dry mass	mg	2.173467928096591	4.811942995779248	
z3-p92	8999	8500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	NaN	NaN	
z3-p92	9499	9000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	633.3372702920001	883.1480232740662	
z3-p92	9499	9000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	20.66245489420833	7.117396367381011	
z3-p92	9499	9000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	15.903785496433333	5.308530283805119	
z3-p92	9499	9000	NA	community	NA	NA	NA	Plant height vegetative	m	0.3597429032083333	0.7285858804255988	
z3-p92	9499	9000	NA	community	NA	NA	NA	Seed dry mass	mg	2.173467928096591	4.811942995779248	
z3-p92	9499	9000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	NaN	NaN	
z3-p92	9999	9500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	663.3031495966251	902.8546257736257	
z3-p92	9999	9500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	21.05785273172727	7.03427674641749	
z3-p92	9999	9500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	16.194663667055554	5.443804940540425	
z3-p92	9999	9500	NA	community	NA	NA	NA	Plant height vegetative	m	0.3332633172727273	0.6437418050771438	
z3-p92	9999	9500	NA	community	NA	NA	NA	Seed dry mass	mg	2.13379933105	4.814592752563484	
z3-p92	9999	9500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	0.22280434640000002	NaN	
z3-p92	10499	10000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	760.4948441900001	914.2121656296166	
z3-p92	10499	10000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	22.120751274299998	7.186034918822731	
z3-p92	10499	10000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	17.986710846875	5.48760469062357	
z3-p92	10499	10000	NA	community	NA	NA	NA	Plant height vegetative	m	0.36321452325	0.6544782759471797	
z3-p92	10499	10000	NA	community	NA	NA	NA	Seed dry mass	mg	1.9541290488055556	0.9273000375390614	
z3-p92	10499	10000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	NaN	NaN	
z3-p92	10999	10500	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	683.0948259020001	879.3239017688044	
z3-p92	10999	10500	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	21.810454292761538	7.24266593898579	
z3-p92	10999	10500	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	18.17244099755682	5.5777250571941455	
z3-p92	10999	10500	NA	community	NA	NA	NA	Plant height vegetative	m	0.3364650658653846	0.6586857533416974	
z3-p92	10999	10500	NA	community	NA	NA	NA	Seed dry mass	mg	1.7460654008055556	0.7035027069072923	
z3-p92	10999	10500	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	NaN	NaN	
z3-p92	11499	11000	NA	community	NA	NA	NA	Leaf area (in case of compound leaves: leaf, petiole included)	mm^2	720.4811891828572	923.7855416240745	
z3-p92	11499	11000	NA	community	NA	NA	NA	Leaf nitrogen (N) content per leaf dry mass	mg/g	21.872301908049998	7.45476300504121	
z3-p92	11499	11000	NA	community	NA	NA	NA	Leaf area per leaf dry mass (specific leaf area, SLA or 1/LMA): petiole included	mm^2/mg	18.580768922946426	5.749095093416026	
z3-p92	11499	11000	NA	community	NA	NA	NA	Plant height vegetative	m	0.34465988818749993	0.778464166732082	
z3-p92	11499	11000	NA	community	NA	NA	NA	Seed dry mass	mg	2.069823581198413	0.7061169174235328	
z3-p92	11499	11000	NA	community	NA	NA	NA	Stem specific density (SSD) or wood density (stem dry mass per stem fresh volume)	g/cm^3	NaN	NaN	
