location_id	bin_early	bin_late	morphotype	taxon	rank	taxonomic_tree	taxon_ambiguous_with	variable	variable_unit	variable_value (float)	variable_ci (float option)	variable_confidence_qualitative (string option)
z4-p82	999	500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	1499	1000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	1499	1000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	1499	1000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	1999	1500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	1999	1500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	1999	1500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	2499	2000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	2499	2000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	2499	2000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	2999	2500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	2999	2500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	2999	2500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	3499	3000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	3499	3000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	3499	3000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	3999	3500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	3999	3500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	3999	3500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	4499	4000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	4499	4000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	4499	4000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	4999	4500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	4999	4500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	4999	4500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	5499	5000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	5499	5000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	5499	5000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	5999	5500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	5999	5500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	5999	5500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	6499	6000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	6499	6000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	6499	6000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	6999	6500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	6999	6500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	6999	6500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	7499	7000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	7499	7000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	7499	7000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	7999	7500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	7999	7500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	7999	7500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	8499	8000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	8499	8000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	8499	8000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	8999	8500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	8999	8500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	8999	8500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	9499	9000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	9499	9000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	9499	9000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	9999	9500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	9999	9500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	9999	9500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	10499	10000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	10499	10000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	10499	10000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	10999	10500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	10999	10500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	10999	10500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	11499	11000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	11499	11000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	11499	11000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	11999	11500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	11999	11500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	11999	11500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z4-p82	12499	12000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z4-p82	12499	12000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z4-p82	12499	12000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z5-p83	499	0	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	499	0	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	499	0	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z5-p83	999	500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	999	500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	999	500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	13		
z5-p83	1499	1000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	1499	1000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	1499	1000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	6		
z5-p83	1999	1500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	1999	1500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	1999	1500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z5-p83	2499	2000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	2499	2000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	2499	2000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	3		
z5-p83	2999	2500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	2999	2500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	2999	2500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	4		
z5-p83	3499	3000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	3499	3000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	3499	3000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	4		
z5-p83	3999	3500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	3999	3500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	3999	3500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	9		
z5-p83	4499	4000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	4499	4000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	4499	4000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z5-p83	4999	4500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	4999	4500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	4999	4500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	4		
z5-p83	5499	5000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	5499	5000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	5499	5000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	4		
z5-p83	5999	5500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	5999	5500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	5999	5500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	12		
z5-p83	6499	6000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	6499	6000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	6499	6000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	17		
z5-p83	6999	6500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	6999	6500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	6999	6500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	14		
z5-p83	7499	7000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	7499	7000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	7499	7000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z5-p83	7999	7500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	7999	7500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	7999	7500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	7		
z5-p83	8499	8000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	8499	8000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	8499	8000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	12		
z5-p83	8999	8500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	8999	8500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	8999	8500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	16		
z5-p83	9499	9000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	9499	9000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	9499	9000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	15		
z5-p83	9999	9500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	9999	9500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	9999	9500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z5-p83	10499	10000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	10499	10000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	10499	10000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	8		
z5-p83	10999	10500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	10999	10500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	10999	10500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z5-p83	11499	11000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	11499	11000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	11499	11000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z5-p83	11999	11500	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	11999	11500	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	11999	11500	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
z5-p83	12499	12000	NA	community	NA	NA	NA	Family_richness	minimum_possible_count	100		
z5-p83	12499	12000	NA	community	NA	NA	NA	Genus_richness	minimum_possible_count	200		
z5-p83	12499	12000	NA	community	NA	NA	NA	Species_richness	minimum_possible_count	0		
